RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error
4,22,8701,76,78,1,2,2,5,12.mid,experiment,0
5,24,8977,72,79,1,2,2,5,12.mid,experiment,0
6,27,9268,67,54,1,2,2,5,12.mid,experiment,0
7,29,9546,67,50,1,2,2,5,12.mid,experiment,0
8,31,9830,67,58,1,2,2,5,12.mid,experiment,0
9,33,10105,79,68,1,2,2,5,12.mid,experiment,0
10,34,10381,78,75,1,2,2,5,12.mid,experiment,0
11,36,10664,79,78,1,2,2,5,12.mid,experiment,0
12,38,10935,76,76,1,2,2,5,12.mid,experiment,0
13,40,11194,72,78,1,2,2,5,12.mid,experiment,0
14,42,11469,76,87,1,2,2,5,12.mid,experiment,0
15,44,11742,79,84,1,2,2,5,12.mid,experiment,0
16,46,12005,84,91,1,2,2,5,12.mid,experiment,0
17,48,12285,83,81,1,2,2,5,12.mid,experiment,0
18,51,12596,81,67,1,2,2,5,12.mid,experiment,0
19,53,12866,81,61,1,2,2,5,12.mid,experiment,0
20,55,13152,81,64,1,2,2,5,12.mid,experiment,0
21,57,13436,83,75,1,2,2,5,12.mid,experiment,0
22,58,13704,81,84,1,2,2,5,12.mid,experiment,0
23,60,13997,84,79,1,2,2,5,12.mid,experiment,0
24,62,14251,81,83,1,2,2,5,12.mid,experiment,0
25,64,14539,78,78,1,2,2,5,12.mid,experiment,0
26,66,14812,79,76,1,2,2,5,12.mid,experiment,0
27,69,15110,79,63,1,2,2,5,12.mid,experiment,0
28,71,15668,79,79,1,2,2,5,12.mid,experiment,0
29,73,16933,77,55,1,2,2,5,12.mid,experiment,0
30,75,17207,77,56,1,2,2,5,12.mid,experiment,0
31,77,17494,76,48,1,2,2,5,12.mid,experiment,0
32,79,17755,76,50,1,2,2,5,12.mid,experiment,0
33,81,18087,74,48,1,2,2,5,12.mid,experiment,0
34,83,19250,79,61,1,2,2,5,12.mid,experiment,0
35,84,19826,77,57,1,2,2,5,12.mid,experiment,0
36,86,20395,76,51,1,2,2,5,12.mid,experiment,0
37,89,20670,76,54,1,2,2,5,12.mid,experiment,0
38,91,20951,76,56,1,2,2,5,12.mid,experiment,0
39,93,21215,76,55,1,2,2,5,12.mid,experiment,0
40,95,21537,81,66,1,2,2,5,12.mid,experiment,0
41,96,21819,77,74,1,2,2,5,12.mid,experiment,0
42,98,22104,76,78,1,2,2,5,12.mid,experiment,0
43,100,22372,74,77,1,2,2,5,12.mid,experiment,0
44,102,22655,76,79,1,2,2,5,12.mid,experiment,0
45,104,22916,79,76,1,2,2,5,12.mid,experiment,0
46,106,23196,74,74,1,2,2,5,12.mid,experiment,0
47,108,23477,71,67,1,2,2,5,12.mid,experiment,0
48,111,23784,72,65,1,2,2,5,12.mid,experiment,0
49,113,24054,72,57,1,2,2,5,12.mid,experiment,0
50,115,24321,74,56,1,2,2,5,12.mid,experiment,0
51,117,24588,74,53,1,2,2,5,12.mid,experiment,0
