RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error,Articulation,Dynamics
45,104,22990,79,89,1,2,19,12,14.mid,experiment,0,Legato,Forte
46,106,23249,74,89,1,2,19,12,14.mid,experiment,0,Legato,Forte
47,108,23498,71,75,1,2,19,12,14.mid,experiment,0,Legato,Forte
1,17,8439,79,77,1,2,19,13,16.mid,experiment,1,Legato,Forte
2,18,8744,78,95,1,2,19,13,16.mid,experiment,1,Legato,Forte
3,20,9027,79,93,1,2,19,13,16.mid,experiment,1,Legato,Forte
4,22,9299,76,91,1,2,19,13,16.mid,experiment,1,Legato,Forte
5,24,9584,72,93,1,2,19,13,16.mid,experiment,1,Legato,Forte
9,33,10811,79,98,1,2,19,13,16.mid,experiment,1,Legato,Forte
10,34,11085,78,106,1,2,19,13,16.mid,experiment,1,Legato,Forte
11,36,11364,79,105,1,2,19,13,16.mid,experiment,1,Legato,Forte
12,38,11658,76,105,1,2,19,13,16.mid,experiment,1,Legato,Forte
13,40,11929,72,105,1,2,19,13,16.mid,experiment,1,Legato,Forte
14,42,12211,76,104,1,2,19,13,16.mid,experiment,1,Legato,Forte
15,44,12487,79,100,1,2,19,13,16.mid,experiment,1,Legato,Forte
16,46,12759,84,101,1,2,19,13,16.mid,experiment,1,Legato,Forte
17,48,13030,83,107,1,2,19,13,16.mid,experiment,1,Legato,Forte
21,57,14430,83,105,1,2,19,13,16.mid,experiment,1,Legato,Forte
22,58,14714,81,106,1,2,19,13,16.mid,experiment,1,Legato,Forte
23,60,15015,84,89,1,2,19,13,16.mid,experiment,1,Legato,Forte
25,64,15272,81,96,1,2,19,13,16.mid,experiment,1,Legato,Forte
26,66,15587,78,106,1,2,19,13,16.mid,experiment,1,Legato,Forte
40,95,22351,76,58,1,2,19,13,16.mid,experiment,1,Legato,Forte
41,97,22709,81,99,1,2,19,13,16.mid,experiment,1,Legato,Forte
42,98,23001,77,103,1,2,19,13,16.mid,experiment,1,Legato,Forte
43,100,23261,76,98,1,2,19,13,16.mid,experiment,1,Legato,Forte
44,102,23523,74,101,1,2,19,13,16.mid,experiment,1,Legato,Forte
45,105,23797,76,103,1,2,19,13,16.mid,experiment,1,Legato,Forte
46,106,24056,79,91,1,2,19,13,16.mid,experiment,1,Legato,Forte
47,108,24318,74,95,1,2,19,13,16.mid,experiment,1,Legato,Forte
1,17,8863,79,74,1,2,19,14,15.mid,experiment,0,Legato,Forte
2,18,9113,78,85,1,2,19,14,15.mid,experiment,0,Legato,Forte
3,20,9377,79,81,1,2,19,14,15.mid,experiment,0,Legato,Forte
4,22,9634,76,79,1,2,19,14,15.mid,experiment,0,Legato,Forte
5,24,9910,72,90,1,2,19,14,15.mid,experiment,0,Legato,Forte
9,33,10971,79,87,1,2,19,14,15.mid,experiment,0,Legato,Forte
10,34,11233,78,103,1,2,19,14,15.mid,experiment,0,Legato,Forte
11,36,11490,79,93,1,2,19,14,15.mid,experiment,0,Legato,Forte
12,38,11737,76,88,1,2,19,14,15.mid,experiment,0,Legato,Forte
13,40,11993,72,91,1,2,19,14,15.mid,experiment,0,Legato,Forte
14,42,12255,76,95,1,2,19,14,15.mid,experiment,0,Legato,Forte
15,44,12505,79,103,1,2,19,14,15.mid,experiment,0,Legato,Forte
16,46,12769,84,99,1,2,19,14,15.mid,experiment,0,Legato,Forte
17,48,13025,83,103,1,2,19,14,15.mid,experiment,0,Legato,Forte
21,57,14054,83,106,1,2,19,14,15.mid,experiment,0,Legato,Forte
22,58,14311,81,106,1,2,19,14,15.mid,experiment,0,Legato,Forte
23,60,14572,84,104,1,2,19,14,15.mid,experiment,0,Legato,Forte
24,62,14820,81,101,1,2,19,14,15.mid,experiment,0,Legato,Forte
25,64,15097,78,100,1,2,19,14,15.mid,experiment,0,Legato,Forte
26,66,15337,79,97,1,2,19,14,15.mid,experiment,0,Legato,Forte
40,95,21516,81,84,1,2,19,14,15.mid,experiment,0,Legato,Forte
41,96,21787,77,91,1,2,19,14,15.mid,experiment,0,Legato,Forte
42,98,22023,76,97,1,2,19,14,15.mid,experiment,0,Legato,Forte
43,100,22278,74,96,1,2,19,14,15.mid,experiment,0,Legato,Forte
44,102,22545,76,90,1,2,19,14,15.mid,experiment,0,Legato,Forte
45,104,22786,79,89,1,2,19,14,15.mid,experiment,0,Legato,Forte
46,106,23036,74,70,1,2,19,14,15.mid,experiment,0,Legato,Forte
47,109,23302,71,60,1,2,19,14,15.mid,experiment,0,Legato,Forte
1,17,8409,79,82,1,2,19,15,6.mid,experiment,0,Legato,Forte
2,18,8688,78,97,1,2,19,15,6.mid,experiment,0,Legato,Forte
3,20,8969,79,91,1,2,19,15,6.mid,experiment,0,Legato,Forte
4,22,9244,76,90,1,2,19,15,6.mid,experiment,0,Legato,Forte
5,24,9585,72,98,1,2,19,15,6.mid,experiment,0,Legato,Forte
9,33,11070,79,97,1,2,19,15,6.mid,experiment,0,Legato,Forte
10,34,11333,78,106,1,2,19,15,6.mid,experiment,0,Legato,Forte
11,36,11596,79,101,1,2,19,15,6.mid,experiment,0,Legato,Forte
12,38,11859,76,96,1,2,19,15,6.mid,experiment,0,Legato,Forte
13,40,12129,72,100,1,2,19,15,6.mid,experiment,0,Legato,Forte
14,42,12395,76,105,1,2,19,15,6.mid,experiment,0,Legato,Forte
15,44,12659,79,100,1,2,19,15,6.mid,experiment,0,Legato,Forte
16,46,12914,84,99,1,2,19,15,6.mid,experiment,0,Legato,Forte
17,48,13184,83,107,1,2,19,15,6.mid,experiment,0,Legato,Forte
21,57,14553,83,105,1,2,19,15,6.mid,experiment,0,Legato,Forte
22,58,14823,81,106,1,2,19,15,6.mid,experiment,0,Legato,Forte
23,60,15083,84,107,1,2,19,15,6.mid,experiment,0,Legato,Forte
24,62,15342,81,107,1,2,19,15,6.mid,experiment,0,Legato,Forte
25,64,15635,78,105,1,2,19,15,6.mid,experiment,0,Legato,Forte
26,67,15931,79,83,1,2,19,15,6.mid,experiment,0,Legato,Forte
40,95,22452,81,95,1,2,19,15,6.mid,experiment,0,Legato,Forte
41,96,22713,77,103,1,2,19,15,6.mid,experiment,0,Legato,Forte
42,98,22965,76,101,1,2,19,15,6.mid,experiment,0,Legato,Forte
43,100,23221,74,100,1,2,19,15,6.mid,experiment,0,Legato,Forte
44,103,23498,76,103,1,2,19,15,6.mid,experiment,0,Legato,Forte
45,104,23739,79,97,1,2,19,15,6.mid,experiment,0,Legato,Forte
46,106,24004,74,98,1,2,19,15,6.mid,experiment,0,Legato,Forte
47,108,24260,71,93,1,2,19,15,6.mid,experiment,0,Legato,Forte
1,17,8321,79,72,1,2,19,16,11.mid,experiment,0,Legato,Forte
2,18,8589,78,94,1,2,19,16,11.mid,experiment,0,Legato,Forte
3,20,8861,79,91,1,2,19,16,11.mid,experiment,0,Legato,Forte
4,22,9113,76,95,1,2,19,16,11.mid,experiment,0,Legato,Forte
5,24,9393,72,95,1,2,19,16,11.mid,experiment,0,Legato,Forte
9,33,10461,79,84,1,2,19,16,11.mid,experiment,0,Legato,Forte
10,34,10705,78,98,1,2,19,16,11.mid,experiment,0,Legato,Forte
11,36,10979,79,100,1,2,19,16,11.mid,experiment,0,Legato,Forte
12,38,11231,76,95,1,2,19,16,11.mid,experiment,0,Legato,Forte
13,40,11479,72,101,1,2,19,16,11.mid,experiment,0,Legato,Forte
14,42,11752,76,97,1,2,19,16,11.mid,experiment,0,Legato,Forte
15,44,12013,79,103,1,2,19,16,11.mid,experiment,0,Legato,Forte
16,46,12253,84,98,1,2,19,16,11.mid,experiment,0,Legato,Forte
17,48,12514,83,101,1,2,19,16,11.mid,experiment,0,Legato,Forte
21,57,13550,83,94,1,2,19,16,11.mid,experiment,0,Legato,Forte
22,58,13806,81,105,1,2,19,16,11.mid,experiment,0,Legato,Forte
23,60,14058,84,104,1,2,19,16,11.mid,experiment,0,Legato,Forte
24,62,14326,81,100,1,2,19,16,11.mid,experiment,0,Legato,Forte
25,64,14595,78,96,1,2,19,16,11.mid,experiment,0,Legato,Forte
26,66,14831,79,101,1,2,19,16,11.mid,experiment,0,Legato,Forte
40,95,21211,81,96,1,2,19,16,11.mid,experiment,0,Legato,Forte
41,96,21456,77,99,1,2,19,16,11.mid,experiment,0,Legato,Forte
42,98,21721,76,100,1,2,19,16,11.mid,experiment,0,Legato,Forte
43,100,21978,74,97,1,2,19,16,11.mid,experiment,0,Legato,Forte
44,102,22248,76,97,1,2,19,16,11.mid,experiment,0,Legato,Forte
45,104,22495,79,93,1,2,19,16,11.mid,experiment,0,Legato,Forte
46,106,22747,74,85,1,2,19,16,11.mid,experiment,0,Legato,Forte
47,108,23015,71,75,1,2,19,16,11.mid,experiment,0,Legato,Forte
1,17,9748,79,64,1,2,20,1,7.mid,experiment,1,Legato,Forte
2,18,10109,78,75,1,2,20,1,7.mid,experiment,1,Legato,Forte
3,20,10415,79,70,1,2,20,1,7.mid,experiment,1,Legato,Forte
4,22,10713,76,73,1,2,20,1,7.mid,experiment,1,Legato,Forte
5,24,11061,72,78,1,2,20,1,7.mid,experiment,1,Legato,Forte
9,33,12510,79,57,1,2,20,1,7.mid,experiment,1,Legato,Forte
10,34,12809,78,66,1,2,20,1,7.mid,experiment,1,Legato,Forte
11,37,13129,79,65,1,2,20,1,7.mid,experiment,1,Legato,Forte
12,38,13431,76,67,1,2,20,1,7.mid,experiment,1,Legato,Forte
13,40,13751,72,68,1,2,20,1,7.mid,experiment,1,Legato,Forte
14,42,14053,76,74,1,2,20,1,7.mid,experiment,1,Legato,Forte
15,44,14361,79,81,1,2,20,1,7.mid,experiment,1,Legato,Forte
16,46,14650,84,88,1,2,20,1,7.mid,experiment,1,Legato,Forte
17,48,14993,83,87,1,2,20,1,7.mid,experiment,1,Legato,Forte
21,57,16354,83,59,1,2,20,1,7.mid,experiment,1,Legato,Forte
22,58,16659,81,75,1,2,20,1,7.mid,experiment,1,Legato,Forte
23,61,16974,84,76,1,2,20,1,7.mid,experiment,1,Legato,Forte
24,62,17265,81,79,1,2,20,1,7.mid,experiment,1,Legato,Forte
25,64,17598,78,77,1,2,20,1,7.mid,experiment,1,Legato,Forte
26,66,17912,79,80,1,2,20,1,7.mid,experiment,1,Legato,Forte
40,95,25807,81,64,1,2,20,1,7.mid,experiment,1,Legato,Forte
41,96,26143,77,74,1,2,20,1,7.mid,experiment,1,Legato,Forte
42,98,26450,76,79,1,2,20,1,7.mid,experiment,1,Legato,Forte
43,100,26733,74,81,1,2,20,1,7.mid,experiment,1,Legato,Forte
44,102,27059,76,81,1,2,20,1,7.mid,experiment,1,Legato,Forte
45,104,27355,79,83,1,2,20,1,7.mid,experiment,1,Legato,Forte
46,106,27649,74,89,1,2,20,1,7.mid,experiment,1,Legato,Forte
47,108,27963,71,77,1,2,20,1,7.mid,experiment,1,Legato,Forte
1,17,9653,79,57,1,2,20,2,1.mid,experiment,0,Legato,Forte
2,18,9996,78,70,1,2,20,2,1.mid,experiment,0,Legato,Forte
3,20,10281,79,81,1,2,20,2,1.mid,experiment,0,Legato,Forte
4,22,10581,76,74,1,2,20,2,1.mid,experiment,0,Legato,Forte
5,24,10934,72,77,1,2,20,2,1.mid,experiment,0,Legato,Forte
9,33,12298,79,54,1,2,20,2,1.mid,experiment,0,Legato,Forte
10,34,12611,78,66,1,2,20,2,1.mid,experiment,0,Legato,Forte
11,36,12916,79,65,1,2,20,2,1.mid,experiment,0,Legato,Forte
12,38,13204,76,68,1,2,20,2,1.mid,experiment,0,Legato,Forte
13,40,13510,72,69,1,2,20,2,1.mid,experiment,0,Legato,Forte
14,42,13801,76,71,1,2,20,2,1.mid,experiment,0,Legato,Forte
15,44,14099,79,79,1,2,20,2,1.mid,experiment,0,Legato,Forte
16,46,14389,84,85,1,2,20,2,1.mid,experiment,0,Legato,Forte
17,48,14709,83,84,1,2,20,2,1.mid,experiment,0,Legato,Forte
21,57,16015,83,63,1,2,20,2,1.mid,experiment,0,Legato,Forte
22,58,16318,81,75,1,2,20,2,1.mid,experiment,0,Legato,Forte
23,60,16620,84,81,1,2,20,2,1.mid,experiment,0,Legato,Forte
24,62,16915,81,74,1,2,20,2,1.mid,experiment,0,Legato,Forte
25,64,17216,78,74,1,2,20,2,1.mid,experiment,0,Legato,Forte
26,66,17515,79,75,1,2,20,2,1.mid,experiment,0,Legato,Forte
40,95,25137,81,59,1,2,20,2,1.mid,experiment,0,Legato,Forte
41,96,25437,77,74,1,2,20,2,1.mid,experiment,0,Legato,Forte
42,98,25744,76,74,1,2,20,2,1.mid,experiment,0,Legato,Forte
43,100,26005,74,81,1,2,20,2,1.mid,experiment,0,Legato,Forte
44,102,26321,76,81,1,2,20,2,1.mid,experiment,0,Legato,Forte
45,104,26618,79,81,1,2,20,2,1.mid,experiment,0,Legato,Forte
46,106,26921,74,81,1,2,20,2,1.mid,experiment,0,Legato,Forte
47,108,27218,71,75,1,2,20,2,1.mid,experiment,0,Legato,Forte
1,17,9565,79,67,1,2,20,3,4.mid,experiment,0,Legato,Forte
2,18,9897,78,76,1,2,20,3,4.mid,experiment,0,Legato,Forte
3,21,10192,79,76,1,2,20,3,4.mid,experiment,0,Legato,Forte
4,22,10463,76,69,1,2,20,3,4.mid,experiment,0,Legato,Forte
5,24,10811,72,78,1,2,20,3,4.mid,experiment,0,Legato,Forte
9,33,12180,79,62,1,2,20,3,4.mid,experiment,0,Legato,Forte
10,34,12481,78,68,1,2,20,3,4.mid,experiment,0,Legato,Forte
11,36,12772,79,70,1,2,20,3,4.mid,experiment,0,Legato,Forte
12,38,13047,76,71,1,2,20,3,4.mid,experiment,0,Legato,Forte
13,40,13357,72,72,1,2,20,3,4.mid,experiment,0,Legato,Forte
14,42,13631,76,81,1,2,20,3,4.mid,experiment,0,Legato,Forte
15,44,13923,79,86,1,2,20,3,4.mid,experiment,0,Legato,Forte
16,46,14192,84,84,1,2,20,3,4.mid,experiment,0,Legato,Forte
17,48,14518,83,86,1,2,20,3,4.mid,experiment,0,Legato,Forte
21,57,15789,83,67,1,2,20,3,4.mid,experiment,0,Legato,Forte
22,58,16081,81,75,1,2,20,3,4.mid,experiment,0,Legato,Forte
23,61,16361,84,84,1,2,20,3,4.mid,experiment,0,Legato,Forte
24,62,16636,81,70,1,2,20,3,4.mid,experiment,0,Legato,Forte
25,64,16924,78,76,1,2,20,3,4.mid,experiment,0,Legato,Forte
26,66,17235,79,69,1,2,20,3,4.mid,experiment,0,Legato,Forte
40,95,24622,81,73,1,2,20,3,4.mid,experiment,0,Legato,Forte
41,96,24954,77,76,1,2,20,3,4.mid,experiment,0,Legato,Forte
42,98,25239,76,79,1,2,20,3,4.mid,experiment,0,Legato,Forte
43,101,25505,74,86,1,2,20,3,4.mid,experiment,0,Legato,Forte
44,102,25808,76,75,1,2,20,3,4.mid,experiment,0,Legato,Forte
45,104,26083,79,71,1,2,20,3,4.mid,experiment,0,Legato,Forte
46,106,26372,74,69,1,2,20,3,4.mid,experiment,0,Legato,Forte
47,108,26648,71,78,1,2,20,3,4.mid,experiment,0,Legato,Forte
1,17,9871,79,65,1,2,20,4,3.mid,experiment,0,Legato,Forte
2,18,10218,78,75,1,2,20,4,3.mid,experiment,0,Legato,Forte
3,21,10525,79,75,1,2,20,4,3.mid,experiment,0,Legato,Forte
4,22,10800,76,75,1,2,20,4,3.mid,experiment,0,Legato,Forte
5,24,11132,72,79,1,2,20,4,3.mid,experiment,0,Legato,Forte
9,33,12492,79,59,1,2,20,4,3.mid,experiment,0,Legato,Forte
10,34,12811,78,74,1,2,20,4,3.mid,experiment,0,Legato,Forte
11,36,13111,79,71,1,2,20,4,3.mid,experiment,0,Legato,Forte
12,38,13383,76,72,1,2,20,4,3.mid,experiment,0,Legato,Forte
13,40,13672,72,75,1,2,20,4,3.mid,experiment,0,Legato,Forte
14,42,13943,76,72,1,2,20,4,3.mid,experiment,0,Legato,Forte
15,44,14222,79,81,1,2,20,4,3.mid,experiment,0,Legato,Forte
16,46,14507,84,86,1,2,20,4,3.mid,experiment,0,Legato,Forte
17,48,14823,83,81,1,2,20,4,3.mid,experiment,0,Legato,Forte
21,57,16079,83,72,1,2,20,4,3.mid,experiment,0,Legato,Forte
22,58,16392,81,76,1,2,20,4,3.mid,experiment,0,Legato,Forte
23,61,16695,84,68,1,2,20,4,3.mid,experiment,0,Legato,Forte
24,62,16956,81,75,1,2,20,4,3.mid,experiment,0,Legato,Forte
25,64,17262,78,73,1,2,20,4,3.mid,experiment,0,Legato,Forte
26,67,17564,79,70,1,2,20,4,3.mid,experiment,0,Legato,Forte
40,95,24969,81,68,1,2,20,4,3.mid,experiment,0,Legato,Forte
41,96,25288,77,75,1,2,20,4,3.mid,experiment,0,Legato,Forte
42,98,25570,76,74,1,2,20,4,3.mid,experiment,0,Legato,Forte
43,100,25840,74,81,1,2,20,4,3.mid,experiment,0,Legato,Forte
44,102,26150,76,77,1,2,20,4,3.mid,experiment,0,Legato,Forte
45,104,26432,79,77,1,2,20,4,3.mid,experiment,0,Legato,Forte
46,106,26742,74,86,1,2,20,4,3.mid,experiment,0,Legato,Forte
47,108,27030,71,81,1,2,20,4,3.mid,experiment,0,Legato,Forte
1,17,9854,79,63,1,2,20,5,16.mid,experiment,1,Legato,Forte
2,18,10193,78,71,1,2,20,5,16.mid,experiment,1,Legato,Forte
3,21,10478,79,78,1,2,20,5,16.mid,experiment,1,Legato,Forte
4,22,10771,76,72,1,2,20,5,16.mid,experiment,1,Legato,Forte
5,24,11115,72,81,1,2,20,5,16.mid,experiment,1,Legato,Forte
9,33,12397,79,65,1,2,20,5,16.mid,experiment,1,Legato,Forte
10,34,12711,78,71,1,2,20,5,16.mid,experiment,1,Legato,Forte
11,36,12997,79,73,1,2,20,5,16.mid,experiment,1,Legato,Forte
12,38,13283,76,67,1,2,20,5,16.mid,experiment,1,Legato,Forte
13,40,13573,72,71,1,2,20,5,16.mid,experiment,1,Legato,Forte
14,42,13854,76,70,1,2,20,5,16.mid,experiment,1,Legato,Forte
15,44,14137,79,81,1,2,20,5,16.mid,experiment,1,Legato,Forte
16,46,14407,84,88,1,2,20,5,16.mid,experiment,1,Legato,Forte
17,48,14714,83,82,1,2,20,5,16.mid,experiment,1,Legato,Forte
21,57,15959,83,68,1,2,20,5,16.mid,experiment,1,Legato,Forte
22,58,16235,81,78,1,2,20,5,16.mid,experiment,1,Legato,Forte
23,60,16519,84,83,1,2,20,5,16.mid,experiment,1,Legato,Forte
24,62,16797,81,81,1,2,20,5,16.mid,experiment,1,Legato,Forte
25,64,17099,78,78,1,2,20,5,16.mid,experiment,1,Legato,Forte
26,66,17400,79,83,1,2,20,5,16.mid,experiment,1,Legato,Forte
40,95,24648,81,62,1,2,20,5,16.mid,experiment,1,Legato,Forte
41,96,24950,77,70,1,2,20,5,16.mid,experiment,1,Legato,Forte
42,98,25229,76,70,1,2,20,5,16.mid,experiment,1,Legato,Forte
43,100,25496,74,77,1,2,20,5,16.mid,experiment,1,Legato,Forte
44,102,25804,76,76,1,2,20,5,16.mid,experiment,1,Legato,Forte
45,104,26084,79,81,1,2,20,5,16.mid,experiment,1,Legato,Forte
46,106,26359,74,85,1,2,20,5,16.mid,experiment,1,Legato,Forte
47,108,26650,71,76,1,2,20,5,16.mid,experiment,1,Legato,Forte
1,17,9251,79,66,1,2,20,6,2.mid,experiment,0,Legato,Forte
2,18,9570,78,76,1,2,20,6,2.mid,experiment,0,Legato,Forte
3,20,9845,79,86,1,2,20,6,2.mid,experiment,0,Legato,Forte
4,22,10123,76,82,1,2,20,6,2.mid,experiment,0,Legato,Forte
5,24,10447,72,78,1,2,20,6,2.mid,experiment,0,Legato,Forte
9,33,11703,79,62,1,2,20,6,2.mid,experiment,0,Legato,Forte
10,34,11981,78,68,1,2,20,6,2.mid,experiment,0,Legato,Forte
11,36,12266,79,68,1,2,20,6,2.mid,experiment,0,Legato,Forte
12,38,12549,76,65,1,2,20,6,2.mid,experiment,0,Legato,Forte
13,41,12823,72,71,1,2,20,6,2.mid,experiment,0,Legato,Forte
14,42,13098,76,80,1,2,20,6,2.mid,experiment,0,Legato,Forte
15,44,13381,79,85,1,2,20,6,2.mid,experiment,0,Legato,Forte
16,46,13635,84,89,1,2,20,6,2.mid,experiment,0,Legato,Forte
17,48,13949,83,86,1,2,20,6,2.mid,experiment,0,Legato,Forte
21,57,15171,83,56,1,2,20,6,2.mid,experiment,0,Legato,Forte
22,58,15448,81,74,1,2,20,6,2.mid,experiment,0,Legato,Forte
23,61,15730,84,74,1,2,20,6,2.mid,experiment,0,Legato,Forte
24,62,16027,81,60,1,2,20,6,2.mid,experiment,0,Legato,Forte
25,64,16333,78,68,1,2,20,6,2.mid,experiment,0,Legato,Forte
26,66,16613,79,70,1,2,20,6,2.mid,experiment,0,Legato,Forte
40,95,23883,81,62,1,2,20,6,2.mid,experiment,0,Legato,Forte
41,96,24173,77,70,1,2,20,6,2.mid,experiment,0,Legato,Forte
42,98,24472,76,70,1,2,20,6,2.mid,experiment,0,Legato,Forte
43,100,24735,74,85,1,2,20,6,2.mid,experiment,0,Legato,Forte
44,102,25022,76,78,1,2,20,6,2.mid,experiment,0,Legato,Forte
45,104,25303,79,75,1,2,20,6,2.mid,experiment,0,Legato,Forte
46,106,25579,74,75,1,2,20,6,2.mid,experiment,0,Legato,Forte
47,108,25867,71,74,1,2,20,6,2.mid,experiment,0,Legato,Forte
1,17,8823,79,57,1,2,20,7,6.mid,experiment,0,Legato,Forte
2,18,9137,78,75,1,2,20,7,6.mid,experiment,0,Legato,Forte
3,21,9418,79,78,1,2,20,7,6.mid,experiment,0,Legato,Forte
4,22,9693,76,71,1,2,20,7,6.mid,experiment,0,Legato,Forte
5,24,10014,72,72,1,2,20,7,6.mid,experiment,0,Legato,Forte
9,33,11259,79,60,1,2,20,7,6.mid,experiment,0,Legato,Forte
10,34,11539,78,67,1,2,20,7,6.mid,experiment,0,Legato,Forte
11,36,11825,79,71,1,2,20,7,6.mid,experiment,0,Legato,Forte
12,38,12093,76,70,1,2,20,7,6.mid,experiment,0,Legato,Forte
13,40,12395,72,77,1,2,20,7,6.mid,experiment,0,Legato,Forte
14,42,12665,76,81,1,2,20,7,6.mid,experiment,0,Legato,Forte
15,44,12942,79,91,1,2,20,7,6.mid,experiment,0,Legato,Forte
16,46,13227,84,91,1,2,20,7,6.mid,experiment,0,Legato,Forte
17,48,13526,83,84,1,2,20,7,6.mid,experiment,0,Legato,Forte
21,57,14761,83,66,1,2,20,7,6.mid,experiment,0,Legato,Forte
22,58,15041,81,79,1,2,20,7,6.mid,experiment,0,Legato,Forte
23,61,15326,84,79,1,2,20,7,6.mid,experiment,0,Legato,Forte
24,62,15607,81,71,1,2,20,7,6.mid,experiment,0,Legato,Forte
25,64,15901,78,70,1,2,20,7,6.mid,experiment,0,Legato,Forte
26,66,16199,79,67,1,2,20,7,6.mid,experiment,0,Legato,Forte
40,95,23333,81,67,1,2,20,7,6.mid,experiment,0,Legato,Forte
41,96,23639,77,78,1,2,20,7,6.mid,experiment,0,Legato,Forte
42,98,23930,76,79,1,2,20,7,6.mid,experiment,0,Legato,Forte
43,100,24198,74,86,1,2,20,7,6.mid,experiment,0,Legato,Forte
44,102,24490,76,79,1,2,20,7,6.mid,experiment,0,Legato,Forte
45,104,24762,79,85,1,2,20,7,6.mid,experiment,0,Legato,Forte
46,106,25054,74,83,1,2,20,7,6.mid,experiment,0,Legato,Forte
47,108,25337,71,78,1,2,20,7,6.mid,experiment,0,Legato,Forte
1,17,8971,79,63,1,2,20,8,13.mid,experiment,0,Legato,Forte
2,18,9295,78,77,1,2,20,8,13.mid,experiment,0,Legato,Forte
3,20,9573,79,82,1,2,20,8,13.mid,experiment,0,Legato,Forte
4,22,9859,76,71,1,2,20,8,13.mid,experiment,0,Legato,Forte
5,24,10183,72,80,1,2,20,8,13.mid,experiment,0,Legato,Forte
9,33,11444,79,63,1,2,20,8,13.mid,experiment,0,Legato,Forte
10,34,11737,78,72,1,2,20,8,13.mid,experiment,0,Legato,Forte
11,36,12024,79,77,1,2,20,8,13.mid,experiment,0,Legato,Forte
12,38,12287,76,71,1,2,20,8,13.mid,experiment,0,Legato,Forte
13,40,12573,72,73,1,2,20,8,13.mid,experiment,0,Legato,Forte
14,42,12851,76,78,1,2,20,8,13.mid,experiment,0,Legato,Forte
15,44,13127,79,90,1,2,20,8,13.mid,experiment,0,Legato,Forte
16,46,13398,84,93,1,2,20,8,13.mid,experiment,0,Legato,Forte
17,48,13710,83,89,1,2,20,8,13.mid,experiment,0,Legato,Forte
21,57,14924,83,57,1,2,20,8,13.mid,experiment,0,Legato,Forte
22,58,15197,81,81,1,2,20,8,13.mid,experiment,0,Legato,Forte
23,60,15487,84,81,1,2,20,8,13.mid,experiment,0,Legato,Forte
24,62,15761,81,81,1,2,20,8,13.mid,experiment,0,Legato,Forte
25,64,16073,78,79,1,2,20,8,13.mid,experiment,0,Legato,Forte
26,66,16367,79,81,1,2,20,8,13.mid,experiment,0,Legato,Forte
40,95,23440,81,67,1,2,20,8,13.mid,experiment,0,Legato,Forte
41,96,23735,77,74,1,2,20,8,13.mid,experiment,0,Legato,Forte
42,98,24018,76,74,1,2,20,8,13.mid,experiment,0,Legato,Forte
43,100,24276,74,78,1,2,20,8,13.mid,experiment,0,Legato,Forte
44,102,24584,76,73,1,2,20,8,13.mid,experiment,0,Legato,Forte
45,104,24870,79,79,1,2,20,8,13.mid,experiment,0,Legato,Forte
46,106,25156,74,79,1,2,20,8,13.mid,experiment,0,Legato,Forte
47,109,25454,71,73,1,2,20,8,13.mid,experiment,0,Legato,Forte
1,17,8889,79,67,1,2,20,9,14.mid,experiment,0,Legato,Forte
2,18,9211,78,70,1,2,20,9,14.mid,experiment,0,Legato,Forte
3,20,9483,79,79,1,2,20,9,14.mid,experiment,0,Legato,Forte
4,22,9759,76,71,1,2,20,9,14.mid,experiment,0,Legato,Forte
5,24,10085,72,78,1,2,20,9,14.mid,experiment,0,Legato,Forte
9,33,11389,79,65,1,2,20,9,14.mid,experiment,0,Legato,Forte
10,34,11673,78,75,1,2,20,9,14.mid,experiment,0,Legato,Forte
11,36,11975,79,75,1,2,20,9,14.mid,experiment,0,Legato,Forte
12,38,12257,76,63,1,2,20,9,14.mid,experiment,0,Legato,Forte
13,40,12541,72,68,1,2,20,9,14.mid,experiment,0,Legato,Forte
14,42,12813,76,71,1,2,20,9,14.mid,experiment,0,Legato,Forte
15,44,13113,79,76,1,2,20,9,14.mid,experiment,0,Legato,Forte
16,46,13383,84,82,1,2,20,9,14.mid,experiment,0,Legato,Forte
17,48,13679,83,78,1,2,20,9,14.mid,experiment,0,Legato,Forte
21,57,14913,83,71,1,2,20,9,14.mid,experiment,0,Legato,Forte
22,58,15205,81,81,1,2,20,9,14.mid,experiment,0,Legato,Forte
23,61,15489,84,91,1,2,20,9,14.mid,experiment,0,Legato,Forte
24,62,15771,81,85,1,2,20,9,14.mid,experiment,0,Legato,Forte
25,64,16071,78,79,1,2,20,9,14.mid,experiment,0,Legato,Forte
26,67,16368,79,87,1,2,20,9,14.mid,experiment,0,Legato,Forte
40,95,23667,81,67,1,2,20,9,14.mid,experiment,0,Legato,Forte
41,96,23967,77,72,1,2,20,9,14.mid,experiment,0,Legato,Forte
42,98,24243,76,72,1,2,20,9,14.mid,experiment,0,Legato,Forte
43,100,24515,74,81,1,2,20,9,14.mid,experiment,0,Legato,Forte
44,102,24801,76,76,1,2,20,9,14.mid,experiment,0,Legato,Forte
45,104,25079,79,75,1,2,20,9,14.mid,experiment,0,Legato,Forte
46,106,25369,74,72,1,2,20,9,14.mid,experiment,0,Legato,Forte
47,108,25670,71,67,1,2,20,9,14.mid,experiment,0,Legato,Forte
